1398448660695;2525977119149550743;trending;5238116362469829489
1398448712400;2525977119149550743;personal;6862403783143019463
1398448875997;2525977119149550743;personal;7637930093491356414
1398448939352;2525977119149550743;personal;5040239650854639909
1398449037808;2525977119149550743;personal;6374734202575563406
1398449146462;2525977119149550743;personal;7629252982998104248
1398449219706;2525977119149550743;personal;7093622735054445260
1398449356444;2525977119149550743;trending;6358224870576947997
1398454667559;2525977119149550743;personal;4712060020290487347
1398454679089;2525977119149550743;personal;5921312809005131769
1398460560874;2525977119149550743;trending;5498368976129819145
1398506550424;2525977119149550743;personal;7969771369439063819
1398506631196;2525977119149550743;personal;8975539322733335958
1398506687810;2525977119149550743;personal;5354133930293314971
1398506722505;2525977119149550743;personal;5079480185361820551
1398506771098;2525977119149550743;personal;8150597285888323484
1398540410255;2525977119149550743;trending;4933086417382159641
1398541854810;-251305021105990195;trending;4989144151630353616
1398541873473;-251305021105990195;trending;6755745845425597362
1398599206850;2525977119149550743;personal;8655174866368654542
1398627772649;2525977119149550743;personal;6809424631222350878
1398630761644;2525977119149550743;personal;6197091928527230801
1398630795198;2525977119149550743;personal;4987099163254019231
1398669884055;2525977119149550743;personal;7630775594344758808
1398669951627;2525977119149550743;personal;6179837745803272756
1398669993512;2525977119149550743;personal;7571979465923656517
1398670019479;2525977119149550743;personal;7862741799343297843
1398670122359;2525977119149550743;personal;5796439312529188899
1398688109211;2525977119149550743;personal;5106841780089508766
1398688227044;2525977119149550743;personal;5763393360359902242
1398688318709;2525977119149550743;trending;8823775504085908906
1398688371143;2525977119149550743;personal;5527647713378069097
1398688417152;2525977119149550743;personal;7201096271219316809
1398696439559;2525977119149550743;trending;8363145937374101453
1398696454072;2525977119149550743;personal;5796439312529188899
1398696462689;2525977119149550743;personal;7862741799343297843
1398696468026;2525977119149550743;personal;5164627158962463310
1398696473354;2525977119149550743;personal;5717852475244015674
1398696488032;2525977119149550743;trending;4729601784366334193
1398696502666;2525977119149550743;trending;5554281658071447038
1398696513395;2525977119149550743;trending;4729601784366334193
1398696586449;2525977119149550743;trending;7694842119348740052
1398719720208;2525977119149550743;trending;7395198391707995251
1398720457254;2525977119149550743;personal;5505171986373444737
1398720504205;2525977119149550743;personal;8540240170218620173
1398720782067;2525977119149550743;personal;8965748622345418730
1398755738797;2525977119149550743;trending;6867275120835284876
1398755767108;2525977119149550743;personal;5400956507165272321
1398755808075;2525977119149550743;personal;7647747098339762058
1398755861372;2525977119149550743;personal;8000462703929678737
1398755922606;2525977119149550743;personal;7876566535834609816
1398756018943;2525977119149550743;personal;8409991758588837962
1398756095112;2525977119149550743;personal;8781107054623759805
1398756161211;2525977119149550743;personal;6943487295080998399
1398756212917;2525977119149550743;personal;7081897328886816235
1398756269766;2525977119149550743;personal;5956373975196570113
1398756392015;2525977119149550743;personal;8329544530621436570
1398756419660;2525977119149550743;personal;6289201920221424131
1398756468376;2525977119149550743;personal;8280996964954587587
1398756648132;2525977119149550743;personal;6437401282482274774
1398756791387;2525977119149550743;personal;6897108670060218636
1398756860616;2525977119149550743;trending;9142929536351319985
1398756909231;2525977119149550743;trending;9029085596358451103
1398756968435;2525977119149550743;personal;8745510529919753840
1398757010578;2525977119149550743;personal;6977255825325674319
1398757153942;2525977119149550743;personal;6412642092147920391
1398757232697;2525977119149550743;trending;8934356297986261477
1398757286248;2525977119149550743;personal;4646003339070680639
1398757369131;2525977119149550743;personal;7552640409764343429
1398758639604;6974689588219088488;trending;6460703289420333936
1398758729321;6974689588219088488;trending;8608337248363358538
1398758857497;6974689588219088488;trending;7332731559577110603
1398790616578;2525977119149550743;personal;5003010933555455283
1398790693087;2525977119149550743;personal;7941380630656006530
1398790780461;2525977119149550743;personal;6144659384400836277
1398791846682;2525977119149550743;trending;7637939354311577640
1398791893123;2525977119149550743;personal;7599119840918930311
1398792134088;2525977119149550743;personal;6485309807250501977
1398792212053;2525977119149550743;personal;6204512600508872383
1398792511862;2525977119149550743;personal;8788693039250381993
1398792551663;2525977119149550743;personal;6358789068658092289
1398792634571;2525977119149550743;trending;5367458228889621556
1398792806159;2525977119149550743;personal;6954022701088314000
1398793029739;2525977119149550743;personal;5637064339160451762
1398793587773;2525977119149550743;trending;5537425583624264135
1398801728759;2525977119149550743;trending;6650369471092890511
1398801843026;2525977119149550743;personal;5850330398212478722
1398801926598;2525977119149550743;personal;5105585753761556894
1398802015798;2525977119149550743;personal;7127117703715745125
1398802054636;2525977119149550743;personal;6915920989588385420
1398802742648;2525977119149550743;personal;5166756900865730333
1398802840058;2525977119149550743;personal;8163806435027843516
1398802950397;2525977119149550743;personal;6242036864702865210
1398842556206;2525977119149550743;personal;8930592957286124407
1398842636061;2525977119149550743;personal;7628279240979077502
1398842669127;2525977119149550743;personal;7179015850240302958
1398842825506;2525977119149550743;personal;7179015850240302958
1398865401980;2525977119149550743;personal;7502138137100991743
1398865445176;2525977119149550743;personal;6519703367426383922
1398865881567;2525977119149550743;personal;4632255664429726844
1398866293160;2525977119149550743;personal;6476568377591489749
1398866368822;2525977119149550743;personal;7090691038703617926
1398866398583;2525977119149550743;personal;6821301650560835948
1398866502217;2525977119149550743;personal;5199103895128476674
1398866591084;2525977119149550743;personal;4801067372965410310
1398866621983;2525977119149550743;personal;7393027282245420064
1398866686097;2525977119149550743;personal;8890827532203195539
1398866731147;2525977119149550743;personal;6690152780323871553
1398866768317;2525977119149550743;trending;8261488619290341016
1398866823776;2525977119149550743;personal;8162057528363651465
1398866982053;2525977119149550743;personal;5434446177833147451
1398867001399;2525977119149550743;personal;8550948121182765542
1398867059762;2525977119149550743;personal;5634419397034831764
1398867164447;2525977119149550743;personal;5217840552425316709
1398867223308;2525977119149550743;personal;4990846951072478379
1398867266395;2525977119149550743;trending;8890890436540226369
1398867390058;2525977119149550743;personal;8624818173185197754
1398891320339;2525977119149550743;trending;5736030453951935267
1398891457042;2525977119149550743;personal;4973476847337306625
1398891670166;2525977119149550743;personal;4876481212585942765
1398892049974;2525977119149550743;trending;5757272185163946878
1398892078241;2525977119149550743;trending;5976135243692784090
1398892183326;2525977119149550743;personal;4996086156118195179
1398892260114;2525977119149550743;personal;6021299471850196104
1398892319604;2525977119149550743;personal;4787963414891621584
1398892397262;2525977119149550743;personal;5155186741314909454
1398892553416;2525977119149550743;personal;7109679931053856645
1398892593586;2525977119149550743;personal;7331188445521356203
1398892753954;2525977119149550743;trending;7289097992825677902
1398892852271;2525977119149550743;personal;4851177082411859555
1398892862933;2525977119149550743;personal;4851177082411859555
1398892897503;2525977119149550743;personal;8742196985883869997
1398892989306;2525977119149550743;trending;4698605893817381918
1398949177878;2525977119149550743;trending;5602710576958980190
1398949241031;2525977119149550743;personal;8923115315813617103
1398949338391;2525977119149550743;personal;7807139087246332964
1398949479321;2525977119149550743;trending;5684995930575449953
1398949580420;2525977119149550743;trending;6950607161688574863
1398964766767;2525977119149550743;personal;8590825647776641955
1398965016128;2525977119149550743;personal;7439265632755505203
1398965126610;2525977119149550743;trending;8193107551144811570
1398965149397;2525977119149550743;trending;5970821074660470870
1398965242167;2525977119149550743;personal;8161641353125450846
1398965293981;2525977119149550743;personal;5086073328080368860
1398965339448;2525977119149550743;personal;6663886490497614730
1398965409510;2525977119149550743;personal;6873834562928012985
1398965798442;2525977119149550743;personal;7488656913667603916
1398965854598;2525977119149550743;personal;7488656913667603916
1398966169510;2525977119149550743;personal;7755466089532996650
1398966228141;2525977119149550743;personal;8473800507265781314
1399207191931;2525977119149550743;personal;7013869310092956287
1399207250286;2525977119149550743;personal;5189884063983679713
1399207303561;2525977119149550743;personal;7435120921034880173
1399207314067;2525977119149550743;personal;5883940362480214681
1399207393619;2525977119149550743;personal;6592292285284816740
1399274792604;2525977119149550743;personal;7435120921034880173
1399274798096;2525977119149550743;personal;4679957320294024563
1399274851104;2525977119149550743;personal;5869828751481264855
1399275032089;2525977119149550743;personal;6015181074966235838
1399275054454;2525977119149550743;personal;5449687029218098591
1399275076511;2525977119149550743;personal;5517817823385802217
1399275097837;2525977119149550743;personal;5452239141162389630
1399275153620;2525977119149550743;personal;6525205162967045403
1399275173181;2525977119149550743;personal;7043902495788385569
1399275291061;2525977119149550743;personal;7114897770855714040
1399275317967;2525977119149550743;personal;6682369159129488500
1399275506746;2525977119149550743;personal;6508852455679114504
1399275554420;2525977119149550743;personal;6288226422669079497
1399306136368;2525977119149550743;personal;6402596725782042691
1399306248741;2525977119149550743;personal;5948897076595768614
1399306366998;2525977119149550743;personal;9068500787596755601
1399368274853;2525977119149550743;personal;5706682968814515319
1399368383503;2525977119149550743;personal;4641514233201743568
1399368410397;2525977119149550743;personal;9111992523542628521
1399368530500;2525977119149550743;personal;5452249537611802440
1399368604366;2525977119149550743;personal;8028337863907112743
1399368686837;2525977119149550743;trending;7505391377703002683
1399368807866;2525977119149550743;personal;8550857027502694223
1399368911101;2525977119149550743;trending;5083862316479406858
1399369031343;2525977119149550743;personal;7784346186630771415
1399369136369;2525977119149550743;personal;4932780732191573213
1399369184628;2525977119149550743;trending;6300172074423314656
1399369245917;2525977119149550743;personal;5970148037805120419
1399369326015;2525977119149550743;personal;6837456197539808958
1399369413148;2525977119149550743;personal;5428478929517836791
